assay_name	compound_pubchem_cid	sig_id	col_id
tox21-pxr-p1	CID_3033769	CPC016_HEPG2_6H:BRD-K04111260-001-05-0:10	248
tox21-pxr-p1	CID_445154	CPC010_HEPG2_6H:BRD-K80738081-001-32-8:10	213
tox21-pxr-p1	CID_445354	CPC014_HEPG2_6H:BRD-K13927029-001-01-9:10	214
tox21-pxr-p1	CID_5070	CPC016_HEPG2_6H:BRD-K21283037-003-06-2:10	215
tox21-pxr-p1	CID_16051942	CPC016_HEPG2_6H:BRD-K31627533-001-03-8:10	71
tox21-pxr-p1	CID_54676478	CPC018_HEPG2_6H:BRD-K03384561-001-01-9:10	249
tox21-pxr-p1	CID_5311454	CPC010_HEPG2_6H:BRD-A72441487-001-04-0:10	216
tox21-pxr-p1	CID_3038522	CPC013_HEPG2_6H:BRD-K89162000-001-02-3:10	75
tox21-pxr-p1	CID_5383	CPC004_HEPG2_6H:BRD-K34820100-001-02-1:10	250
tox21-pxr-p1	CID_65999	CPC016_HEPG2_6H:BRD-K73999723-001-02-2:10	251
tox21-pxr-p1	CID_54704052	CPC016_HEPG2_6H:BRD-A87479750-001-01-9:10	252
tox21-pxr-p1	CID_5452	CPC006_HEPG2_6H:BRD-A84481105-003-17-2:10	77
tox21-pxr-p1	CID_65399	CPC016_HEPG2_6H:BRD-A42649439-001-02-8:10	253
tox21-pxr-p1	CID_5591	CPC006_HEPG2_6H:BRD-A13084692-001-04-1:10	254
tox21-pxr-p1	CID_23581791	CPC010_HEPG2_6H:BRD-K13926615-048-05-3:10	255
tox21-pxr-p1	CID_2520	CPC006_HEPG2_6H:BRD-A09533288-003-20-5:10	256
tox21-pxr-p1	CID_5978	CPC016_HEPG2_6H:BRD-A76528577-065-01-2:10	257
tox21-pxr-p1	CID_16051941	CPC014_HEPG2_6H:BRD-K10916986-001-01-6:10	79
tox21-pxr-p1	CID_443955	CPC017_HEPG2_6H:BRD-A19374631-001-01-0:10	217
tox21-pxr-p1	CID_5723	CPC016_HEPG2_6H:BRD-K37561857-001-06-4:10	258
tox21-pxr-p1	CID_60854	CPC014_HEPG2_6H:BRD-K29582115-311-02-0:10	259
tox21-ahr-p1	CID_2082	CPC004_HEPG2_6H:BRD-K79131256-001-08-8:10	2
tox21-ahr-p1	CID_5280443	CPC014_HEPG2_6H:BRD-K01493881-001-20-3:10	4
tox21-ahr-p1	CID_6450551	CPC013_HEPG2_6H:BRD-K29905972-001-03-0:10	7
tox21-ahr-p1	CID_16363	CPC016_HEPG2_6H:BRD-K79425933-001-03-6:10	218
tox21-ahr-p1	CID_2722	CPC004_HEPG2_6H:BRD-K17075857-001-06-9:10	16
tox21-ahr-p1	CID_5282138	CPC017_HEPG2_6H:BRD-A07875874-001-01-6:10	17
tox21-ahr-p1	CID_6436135	CPC018_HEPG2_6H:BRD-K72816382-001-01-3:10	196
tox21-ahr-p1	CID_5311051	CPC017_HEPG2_6H:BRD-A63894585-001-03-4:10	260
tox21-ahr-p1	CID_443375	CPC016_HEPG2_6H:BRD-K31238592-001-01-6:10	261
tox21-ahr-p1	CID_176870	CPC014_HEPG2_6H:BRD-K70401845-001-02-5:10	198
tox21-ahr-p1	CID_134018	CPC018_HEPG2_6H:BRD-K48367671-001-01-8:10	202
tox21-ahr-p1	CID_3334	CPC018_HEPG2_6H:BRD-K51318897-001-07-0:10	32
tox21-ahr-p1	CID_162834	CPC016_HEPG2_6H:BRD-K41160163-001-01-9:10	203
tox21-ahr-p1	CID_123631	CPC014_HEPG2_6H:BRD-K64052750-001-05-0:10	39
tox21-ahr-p1	CID_5280961	CPC017_HEPG2_6H:BRD-A36151937-001-01-2:10	206
tox21-ahr-p1	CID_123596	CPC013_HEPG2_6H:BRD-K92723993-066-08-6:10	208
tox21-ahr-p1	CID_57469	CPC006_HEPG2_6H:BRD-K26657438-001-01-2:10	262
tox21-ahr-p1	CID_3899	CPC017_HEPG2_6H:BRD-K78692225-001-11-2:10	43
tox21-ahr-p1	CID_4030	CPC018_HEPG2_6H:BRD-K77987382-001-08-2:10	46
tox21-ahr-p1	CID_4055	CPC018_HEPG2_6H:BRD-K78126613-001-16-0:10	48
tox21-ahr-p1	CID_9681	CPC017_HEPG2_6H:BRD-A98725278-103-01-9:10	263
tox21-ahr-p1	CID_34040	CPC004_HEPG2_6H:BRD-K76810206-001-06-5:10	56
tox21-ahr-p1	CID_4477	CPC006_HEPG2_6H:BRD-K35960502-001-10-1:10	57
tox21-ahr-p1	CID_4485	CPC006_HEPG2_6H:BRD-K96354014-001-09-6:10	58
tox21-ahr-p1	CID_4497	CPC006_HEPG2_6H:BRD-A58048407-001-10-5:10	60
tox21-ahr-p1	CID_4594	CPC010_HEPG2_6H:BRD-A55962179-001-15-5:10	243
tox21-ahr-p1	CID_40854	CPC015_HEPG2_6H:BRD-A33447119-001-03-3:10	62
tox21-ahr-p1	CID_10113978	CPC014_HEPG2_6H:BRD-K74514084-003-01-9:10	244
tox21-ahr-p1	CID_9826528	CPC014_HEPG2_6H:BRD-K49865102-001-02-7:10	264
tox21-ahr-p1	CID_61100	CPC009_HEPG2_6H:BRD-K87024524-001-03-2:10	210
tox21-ahr-p1	CID_638024	CPC004_HEPG2_6H:BRD-K59522102-001-08-8:10	212
tox21-ahr-p1	CID_5284452	CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10	247
tox21-ahr-p1	CID_5280343	CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10	247
tox21-ahr-p1	CID_5953	CPC016_HEPG2_6H:BRD-K70799801-311-02-7:10	265
tox21-ahr-p1	CID_8549	CPC006_HEPG2_6H:BRD-U94846492-000-01-1:10	266
tox21-ahr-p1	CID_5070	CPC016_HEPG2_6H:BRD-K21283037-003-06-2:10	215
tox21-ahr-p1	CID_123015	CPC016_HEPG2_6H:BRD-K63504947-001-05-5:10	72
tox21-ahr-p1	CID_5311454	CPC010_HEPG2_6H:BRD-A72441487-001-04-0:10	216
tox21-ahr-p1	CID_54704052	CPC016_HEPG2_6H:BRD-A87479750-001-01-9:10	252
tox21-ahr-p1	CID_443951	CPC017_HEPG2_6H:BRD-K05901394-001-01-1:10	267
tox21-ahr-p1	CID_65399	CPC016_HEPG2_6H:BRD-A42649439-001-02-8:10	253
tox21-ahr-p1	CID_8969	CPC015_HEPG2_6H:BRD-A87445400-003-03-6:10	268
tox21-mitotox-p1	CID_2082	CPC004_HEPG2_6H:BRD-K79131256-001-08-8:10	2
tox21-mitotox-p1	CID_2119	CPC016_HEPG2_6H:BRD-A00993607-003-15-4:10	269
tox21-mitotox-p1	CID_2170	CPC017_HEPG2_6H:BRD-K02265150-001-15-8:10	3
tox21-mitotox-p1	CID_5280443	CPC014_HEPG2_6H:BRD-K01493881-001-20-3:10	4
tox21-mitotox-p1	CID_6450551	CPC013_HEPG2_6H:BRD-K29905972-001-03-0:10	7
tox21-mitotox-p1	CID_5362123	CPC004_HEPG2_6H:BRD-A15131297-003-01-9:10	8
tox21-mitotox-p1	CID_2333	CPC010_HEPG2_6H:BRD-K11717138-001-25-3:10	219
tox21-mitotox-p1	CID_2391	CPC004_HEPG2_6H:BRD-K39987650-001-15-9:10	195
tox21-mitotox-p1	CID_46780884	CPC014_HEPG2_6H:BRD-K99964838-001-03-6:10	11
tox21-mitotox-p1	CID_31101	CPC016_HEPG2_6H:BRD-A69960130-066-01-4:10	270
tox21-mitotox-p1	CID_7184	CPC017_HEPG2_6H:BRD-K08287586-001-08-5:10	271
tox21-mitotox-p1	CID_5283731	CPC014_HEPG2_6H:BRD-K77175907-001-03-1:10	272
tox21-mitotox-p1	CID_5280453	CPC014_HEPG2_6H:BRD-A84327315-001-01-1:10	273
tox21-mitotox-p1	CID_2722	CPC004_HEPG2_6H:BRD-K17075857-001-06-9:10	16
tox21-mitotox-p1	CID_5282138	CPC017_HEPG2_6H:BRD-A07875874-001-01-6:10	17
tox21-mitotox-p1	CID_6436135	CPC018_HEPG2_6H:BRD-K72816382-001-01-3:10	196
tox21-mitotox-p1	CID_5311051	CPC017_HEPG2_6H:BRD-A63894585-001-03-4:10	260
tox21-mitotox-p1	CID_2818	CPC017_HEPG2_6H:BRD-K37289225-001-19-0:10	18
tox21-mitotox-p1	CID_6197	CPC017_HEPG2_6H:BRD-A62184259-001-02-8:10	274
tox21-mitotox-p1	CID_30323	CPC013_HEPG2_6H:BRD-K17210248-003-01-7:10	23
tox21-mitotox-p1	CID_443375	CPC016_HEPG2_6H:BRD-K31238592-001-01-6:10	261
tox21-mitotox-p1	CID_667476	CPC004_HEPG2_6H:BRD-K95309561-001-15-5:10	24
tox21-mitotox-p1	CID_441207	CPC004_HEPG2_6H:BRD-A93236127-001-03-7:10	275
tox21-mitotox-p1	CID_2724385	CPC017_HEPG2_6H:BRD-A94756469-001-03-9:10	228
tox21-mitotox-p1	CID_148124	CPC013_HEPG2_6H:BRD-K42125900-001-01-9:10	26
tox21-mitotox-p1	CID_3194	CPC010_HEPG2_6H:BRD-K29359156-001-22-8:10	276
tox21-mitotox-p1	CID_10219	CPC017_HEPG2_6H:BRD-A25687296-300-03-5:10	28
tox21-mitotox-p1	CID_71188	CPC010_HEPG2_6H:BRD-K76534306-001-17-7:10	277
tox21-mitotox-p1	CID_223368	CPC018_HEPG2_6H:BRD-K04046242-001-03-6:10	197
tox21-mitotox-p1	CID_5757	CPC015_HEPG2_6H:BRD-A23226398-001-04-3:10	30
tox21-mitotox-p1	CID_150311	CPC004_HEPG2_6H:BRD-A41519720-001-03-0:10	232
tox21-mitotox-p1	CID_3334	CPC018_HEPG2_6H:BRD-K51318897-001-07-0:10	32
tox21-mitotox-p1	CID_162834	CPC016_HEPG2_6H:BRD-K41160163-001-01-9:10	203
tox21-mitotox-p1	CID_5288209	CPC014_HEPG2_6H:BRD-K89085489-001-10-9:10	33
tox21-mitotox-p1	CID_49381	CPC018_HEPG2_6H:BRD-K15715913-001-01-5:10	278
tox21-mitotox-p1	CID_3397	CPC004_HEPG2_6H:BRD-K28307902-001-09-2:10	205
tox21-mitotox-p1	CID_5324346	CPC016_HEPG2_6H:BRD-K72676686-103-01-8:10	38
tox21-mitotox-p1	CID_5280961	CPC017_HEPG2_6H:BRD-A36151937-001-01-2:10	206
tox21-mitotox-p1	CID_71360	CPC014_HEPG2_6H:BRD-K48722833-001-01-9:10	234
tox21-mitotox-p1	CID_123596	CPC013_HEPG2_6H:BRD-K92723993-066-08-6:10	208
tox21-mitotox-p1	CID_3899	CPC017_HEPG2_6H:BRD-K78692225-001-11-2:10	43
tox21-mitotox-p1	CID_126565	CPC014_HEPG2_6H:BRD-K23192422-001-01-1:10	279
tox21-mitotox-p1	CID_3926	CPC016_HEPG2_6H:BRD-K62996583-001-03-8:10	44
tox21-mitotox-p1	CID_92727	CPC014_HEPG2_6H:BRD-K99451608-001-01-6:10	238
tox21-mitotox-p1	CID_53232	CPC009_HEPG2_6H:BRD-K09416995-001-31-6:10	45
tox21-mitotox-p1	CID_4030	CPC018_HEPG2_6H:BRD-K77987382-001-08-2:10	46
tox21-mitotox-p1	CID_4055	CPC018_HEPG2_6H:BRD-K78126613-001-16-0:10	48
tox21-mitotox-p1	CID_55245	CPC018_HEPG2_6H:BRD-K37270826-001-16-9:10	52
tox21-mitotox-p1	CID_4211	CPC004_HEPG2_6H:BRD-A31204924-001-07-6:10	209
tox21-mitotox-p1	CID_24964624	CPC006_HEPG2_6H:BRD-K68065987-300-03-4:10	54
tox21-mitotox-p1	CID_4474	CPC006_HEPG2_6H:BRD-A26711594-003-06-4:10	55
tox21-mitotox-p1	CID_4477	CPC006_HEPG2_6H:BRD-K35960502-001-10-1:10	57
tox21-mitotox-p1	CID_4495	CPC016_HEPG2_6H:BRD-K76775527-001-15-3:10	59
tox21-mitotox-p1	CID_4507	CPC006_HEPG2_6H:BRD-A02006392-001-09-9:10	61
tox21-mitotox-p1	CID_5311093	CPC017_HEPG2_6H:BRD-K86958018-001-01-9:10	280
tox21-mitotox-p1	CID_439501	CPC016_HEPG2_6H:BRD-K35708212-331-03-1:10	281
tox21-mitotox-p1	CID_6918454	CPC013_HEPG2_6H:BRD-K05104363-001-02-7:10	65
tox21-mitotox-p1	CID_5284439	CPC006_HEPG2_6H:BRD-A19633847-050-20-6:10	66
tox21-mitotox-p1	CID_4748	CPC004_HEPG2_6H:BRD-K10995081-001-15-4:10	67
tox21-mitotox-p1	CID_7108	CPC006_HEPG2_6H:BRD-K59597909-001-10-1:10	211
tox21-mitotox-p1	CID_4781	CPC018_HEPG2_6H:BRD-K10843433-001-12-8:10	245
tox21-mitotox-p1	CID_54676228	CPC004_HEPG2_6H:BRD-A57382968-001-18-3:10	282
tox21-mitotox-p1	CID_5284452	CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10	247
tox21-mitotox-p1	CID_5280343	CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10	247
tox21-mitotox-p1	CID_445154	CPC010_HEPG2_6H:BRD-K80738081-001-32-8:10	213
tox21-mitotox-p1	CID_6540548	CPC009_HEPG2_6H:BRD-K28346421-001-01-9:10	283
tox21-mitotox-p1	CID_123015	CPC016_HEPG2_6H:BRD-K63504947-001-05-5:10	72
tox21-mitotox-p1	CID_5284616	CPC018_HEPG2_6H:BRD-A79768653-001-03-9:10	284
tox21-mitotox-p1	CID_406563	CPC013_HEPG2_6H:BRD-K23984367-075-05-3:10	74
tox21-mitotox-p1	CID_6769	CPC017_HEPG2_6H:BRD-K14200658-001-02-6:10	285
tox21-mitotox-p1	CID_48229	CPC017_HEPG2_6H:BRD-A98378129-001-01-4:10	286
tox21-mitotox-p1	CID_108143	CPC014_HEPG2_6H:BRD-K36627727-001-01-3:10	287
tox21-mitotox-p1	CID_65999	CPC016_HEPG2_6H:BRD-K73999723-001-02-2:10	251
tox21-mitotox-p1	CID_54704052	CPC016_HEPG2_6H:BRD-A87479750-001-01-9:10	252
tox21-mitotox-p1	CID_54677971	CPC016_HEPG2_6H:BRD-A22844106-001-16-1:10	288
tox21-mitotox-p1	CID_5452	CPC006_HEPG2_6H:BRD-A84481105-003-17-2:10	77
tox21-mitotox-p1	CID_16129666	CPC014_HEPG2_6H:BRD-A20697603-001-06-4:10	289
tox21-mitotox-p1	CID_65399	CPC016_HEPG2_6H:BRD-A42649439-001-02-8:10	253
tox21-mitotox-p1	CID_5591	CPC006_HEPG2_6H:BRD-A13084692-001-04-1:10	254
tox21-mitotox-p1	CID_9940086	CPC017_HEPG2_6H:BRD-M45964048-001-02-7:10	290
tox21-mitotox-p1	CID_443955	CPC017_HEPG2_6H:BRD-A19374631-001-01-0:10	217
tox21-mitotox-p1	CID_54678486	CPC014_HEPG2_6H:BRD-K25991148-001-01-7:10	291
tox21-are-bla-p1	CID_5280443	CPC014_HEPG2_6H:BRD-K01493881-001-20-3:10	4
tox21-are-bla-p1	CID_6450551	CPC013_HEPG2_6H:BRD-K29905972-001-03-0:10	7
tox21-are-bla-p1	CID_6855	CPC015_HEPG2_6H:BRD-K70327191-001-01-4:10	292
tox21-are-bla-p1	CID_40000	CPC016_HEPG2_6H:BRD-A60571864-001-03-3:10	12
tox21-are-bla-p1	CID_2477	CPC016_HEPG2_6H:BRD-K93461745-003-14-4:10	13
tox21-are-bla-p1	CID_156414	CPC014_HEPG2_6H:BRD-K50168500-001-01-2:10	14
tox21-are-bla-p1	CID_2662	CPC004_HEPG2_6H:BRD-K02637541-001-06-5:10	15
tox21-are-bla-p1	CID_5282138	CPC017_HEPG2_6H:BRD-A07875874-001-01-6:10	17
tox21-are-bla-p1	CID_2754	CPC004_HEPG2_6H:BRD-K67017579-001-16-6:10	224
tox21-are-bla-p1	CID_6436135	CPC018_HEPG2_6H:BRD-K72816382-001-01-3:10	196
tox21-are-bla-p1	CID_1547484	CPC017_HEPG2_6H:BRD-K07220430-001-03-6:10	293
tox21-are-bla-p1	CID_6197	CPC017_HEPG2_6H:BRD-A62184259-001-02-8:10	274
tox21-are-bla-p1	CID_3058754	CPC004_HEPG2_6H:BRD-K68558722-001-03-2:10	227
tox21-are-bla-p1	CID_443375	CPC016_HEPG2_6H:BRD-K31238592-001-01-6:10	261
tox21-are-bla-p1	CID_667476	CPC004_HEPG2_6H:BRD-K95309561-001-15-5:10	24
tox21-are-bla-p1	CID_9051	CPC017_HEPG2_6H:BRD-K68620903-001-03-1:10	230
tox21-are-bla-p1	CID_10219	CPC017_HEPG2_6H:BRD-A25687296-300-03-5:10	28
tox21-are-bla-p1	CID_176870	CPC014_HEPG2_6H:BRD-K70401845-001-02-5:10	198
tox21-are-bla-p1	CID_60198	CPC004_HEPG2_6H:BRD-A73741725-001-01-0:10	231
tox21-are-bla-p1	CID_60785	CPC018_HEPG2_6H:BRD-K08998509-001-01-6:10	200
tox21-are-bla-p1	CID_57363	CPC018_HEPG2_6H:BRD-K01095011-001-03-5:10	34
tox21-are-bla-p1	CID_5790	CPC013_HEPG2_6H:BRD-K47832606-001-13-7:10	35
tox21-are-bla-p1	CID_3397	CPC004_HEPG2_6H:BRD-K28307902-001-09-2:10	205
tox21-are-bla-p1	CID_123631	CPC014_HEPG2_6H:BRD-K64052750-001-05-0:10	39
tox21-are-bla-p1	CID_5280961	CPC017_HEPG2_6H:BRD-A36151937-001-01-2:10	206
tox21-are-bla-p1	CID_55283	CPC006_HEPG2_6H:BRD-A34817987-001-11-8:10	235
tox21-are-bla-p1	CID_208908	CPC014_HEPG2_6H:BRD-K19687926-379-01-7:10	42
tox21-are-bla-p1	CID_3899	CPC017_HEPG2_6H:BRD-K78692225-001-11-2:10	43
tox21-are-bla-p1	CID_92727	CPC014_HEPG2_6H:BRD-K99451608-001-01-6:10	238
tox21-are-bla-p1	CID_53232	CPC009_HEPG2_6H:BRD-K09416995-001-31-6:10	45
tox21-are-bla-p1	CID_4030	CPC018_HEPG2_6H:BRD-K77987382-001-08-2:10	46
tox21-are-bla-p1	CID_4055	CPC018_HEPG2_6H:BRD-K78126613-001-16-0:10	48
tox21-are-bla-p1	CID_6291	CPC018_HEPG2_6H:BRD-A14798026-001-01-8:10	49
tox21-are-bla-p1	CID_55245	CPC018_HEPG2_6H:BRD-K37270826-001-16-9:10	52
tox21-are-bla-p1	CID_4474	CPC006_HEPG2_6H:BRD-A26711594-003-06-4:10	55
tox21-are-bla-p1	CID_4594	CPC010_HEPG2_6H:BRD-A55962179-001-15-5:10	243
tox21-are-bla-p1	CID_4622	CPC004_HEPG2_6H:BRD-K52075715-001-03-4:10	63
tox21-are-bla-p1	CID_6918454	CPC013_HEPG2_6H:BRD-K05104363-001-02-7:10	65
tox21-are-bla-p1	CID_638024	CPC004_HEPG2_6H:BRD-K59522102-001-08-8:10	212
tox21-are-bla-p1	CID_8955	CPC018_HEPG2_6H:BRD-K39356024-001-13-1:10	294
tox21-are-bla-p1	CID_5284452	CPC018_HEPG2_6H:BRD-K97399794-001-10-4:10	247
tox21-are-bla-p1	CID_445154	CPC010_HEPG2_6H:BRD-K80738081-001-32-8:10	213
tox21-are-bla-p1	CID_445354	CPC014_HEPG2_6H:BRD-K13927029-001-01-9:10	214
tox21-are-bla-p1	CID_16051942	CPC016_HEPG2_6H:BRD-K31627533-001-03-8:10	71
tox21-are-bla-p1	CID_5074	CPC004_HEPG2_6H:BRD-K40887525-001-14-4:10	295
tox21-are-bla-p1	CID_123015	CPC016_HEPG2_6H:BRD-K63504947-001-05-5:10	72
tox21-are-bla-p1	CID_54454	CVD001_HEPG2_6H:BRD-K22134346-001-11-6:10	73
tox21-are-bla-p1	CID_406563	CPC013_HEPG2_6H:BRD-K23984367-075-05-3:10	74
tox21-are-bla-p1	CID_3038522	CPC013_HEPG2_6H:BRD-K89162000-001-02-3:10	75
tox21-are-bla-p1	CID_65999	CPC016_HEPG2_6H:BRD-K73999723-001-02-2:10	251
tox21-are-bla-p1	CID_6013	CPC004_HEPG2_6H:BRD-A55393291-001-05-7:10	76
tox21-are-bla-p1	CID_65399	CPC016_HEPG2_6H:BRD-A42649439-001-02-8:10	253
tox21-are-bla-p1	CID_5591	CPC006_HEPG2_6H:BRD-A13084692-001-04-1:10	254
tox21-are-bla-p1	CID_23581791	CPC010_HEPG2_6H:BRD-K13926615-048-05-3:10	255
